screen,candidate,construction_file,construction_line,construction_expr,resolution_kind,auto_class,auto_components,candidate_class,components,component_levels,null_scheme,null_permutes_or_clusters_at,composite_verdict,verdict_reason,evidence,classification_source
E0_I0024_reb_ast_characterisation,R01_opp_allowed_miss_pg,experiments\exploration\E0_I0024_reb_ast_characterisation\s01_prereg.py,52,"""opp team's strictly-prior mean MISSED field goals allowed per game (box",TUPLE_PAIR,UNDETERMINABLE_SITE,[],UNDETERMINABLE_SITE,[],[],,,UNDETERMINABLE,,,EXPRESSION_PARSE
E0_I0024_reb_ast_characterisation,R02_opp_allowed_ra_share,experiments\exploration\E0_I0024_reb_ast_characterisation\s01_prereg.py,53,"""opp team's strictly-prior share of ALLOWED attempts from Restricted Area"",         ""opp_team_season"", ""R""",TUPLE_PAIR,UNDETERMINABLE_SITE,[],UNDETERMINABLE_SITE,[],[],,,UNDETERMINABLE,,,EXPRESSION_PARSE
E0_I0024_reb_ast_characterisation,R03_opp_allowed_atb3_share,experiments\exploration\E0_I0024_reb_ast_characterisation\s01_prereg.py,54,"""opp team's strictly-prior share of ALLOWED attempts Above the Break 3"",            ""opp_team_season"", ""R""",TUPLE_PAIR,UNDETERMINABLE_SITE,[],UNDETERMINABLE_SITE,[],[],,,UNDETERMINABLE,,,EXPRESSION_PARSE
E0_I0024_reb_ast_characterisation,R04_opp_allowed_mid_share,experiments\exploration\E0_I0024_reb_ast_characterisation\s01_prereg.py,55,"""opp team's strictly-prior share of ALLOWED attempts Mid-Range"",                    ""opp_team_season"", ""R""",TUPLE_PAIR,UNDETERMINABLE_SITE,[],UNDETERMINABLE_SITE,[],[],,,UNDETERMINABLE,,,EXPRESSION_PARSE
E0_I0024_reb_ast_characterisation,R05_opp_allowed_long_miss_pg,experiments\exploration\E0_I0024_reb_ast_characterisation\s01_prereg.py,56,"""opp team's strictly-prior MISSED 3PA allowed per game (long rebounds",TUPLE_PAIR,UNDETERMINABLE_SITE,[],UNDETERMINABLE_SITE,[],[],,,UNDETERMINABLE,,,EXPRESSION_PARSE
E0_I0024_reb_ast_characterisation,R06_own_atb3_share,experiments\exploration\E0_I0024_reb_ast_characterisation\s01_prereg.py,57,"""own team's strictly-prior share of OWN attempts Above the Break 3"",                ""team_season"",     ""R""",TUPLE_PAIR,UNDETERMINABLE_SITE,[],UNDETERMINABLE_SITE,[],[],,,UNDETERMINABLE,,,EXPRESSION_PARSE
E0_I0024_reb_ast_characterisation,R07_own_miss_pg,experiments\exploration\E0_I0024_reb_ast_characterisation\s01_prereg.py,58,"""own team's strictly-prior mean MISSED field goals per game"",                       ""team_season"",     ""R""",TUPLE_PAIR,UNDETERMINABLE_SITE,[],UNDETERMINABLE_SITE,[],[],,,UNDETERMINABLE,,,EXPRESSION_PARSE
E0_I0024_reb_ast_characterisation,R08_player_ra_share,experiments\exploration\E0_I0024_reb_ast_characterisation\s02_build_frame.py,307,"safe_div(prior_sum(pl, PK, ""p_ra""), prior_sum(pl, PK, ""p_att""))",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0024_reb_ast_characterisation,R09_opp_allowed_paint_share,experiments\exploration\E0_I0024_reb_ast_characterisation\s01_prereg.py,60,"""opp team's strictly-prior share of ALLOWED attempts in the paint (RA + non-RA",TUPLE_PAIR,UNDETERMINABLE_SITE,[],UNDETERMINABLE_SITE,[],[],,,UNDETERMINABLE,,,EXPRESSION_PARSE
E0_I0024_reb_ast_characterisation,R10_opp_allowed_oreb_pg,experiments\exploration\E0_I0024_reb_ast_characterisation\s01_prereg.py,61,"""opp team's strictly-prior mean OFFENSIVE rebounds ALLOWED per game (box",TUPLE_PAIR,UNDETERMINABLE_SITE,[],UNDETERMINABLE_SITE,[],[],,,UNDETERMINABLE,,,EXPRESSION_PARSE
E0_I0029_freethrow_hurdle,F01_prior_ftr,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,319,"safe_div(prior_sum(app, K, ""fta""), prior_sum(app, K, ""fga""))",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0029_freethrow_hurdle,F02_prior_fd_pm,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,320,"safe_div(prior_sum(app, K, ""fouls_drawn""), prior_sum(app, K, ""minutes""))",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0029_freethrow_hurdle,F03_prior_ft_pct,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,321,"safe_div(prior_sum(app, K, ""ftm""), prior_sum(app, K, ""fta""))",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0029_freethrow_hurdle,F04_prior_paint_share,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,322,"safe_div(prior_sum(app, K, ""_paint""), prior_sum(app, K, ""pts""))",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0029_freethrow_hurdle,F05_prior_fga_pm,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,323,"safe_div(prior_sum(app, K, ""fga""), prior_sum(app, K, ""minutes""))",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0029_freethrow_hurdle,F06_prior_fg3a_share,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,324,"safe_div(prior_sum(app, K, ""fg3a""), prior_sum(app, K, ""fga""))",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0029_freethrow_hurdle,F09_prior_starter_rate,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,326,"prior_mean(app, K, ""starter_flag"")",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0029_freethrow_hurdle,F10_prior_pf_pm,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,327,"safe_div(prior_sum(app, K, ""pf""), prior_sum(app, K, ""minutes""))",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0029_freethrow_hurdle,M01_opp_pf_pg,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,292,"prior_mean(tg, TK, ""t_pf"")",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0029_freethrow_hurdle,M02_opp_allowed_fta_pg,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,293,"prior_mean(tg, TK, ""a_fta"")",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0029_freethrow_hurdle,M03_opp_allowed_ftm_pg,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,294,"prior_mean(tg, TK, ""a_ftm"")",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0029_freethrow_hurdle,M04_opp_allowed_ft_rate,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,295,"safe_div(prior_sum(tg, TK, ""a_fta""), prior_sum(tg, TK, ""a_fga""))",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0029_freethrow_hurdle,M05_opp_allowed_hurdle_rate,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,296,"safe_div(prior_sum(tg, TK, ""a_nany""),",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0029_freethrow_hurdle,M06_opp_pace,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,298,"prior_mean(tg, TK, ""t_pace"")",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0029_freethrow_hurdle,X01_fd_x_oppfoul,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,356,"app[""_c_F02""] * app[""_c_M01""]",SUBSCRIPT_ASSIGN,COMPOSITE_PRODUCT,"[""_c_F02"", ""_c_M01""]",COMPOSITE_PRODUCT,"[""_c_F02"", ""_c_M01""]",[],N_ROW / N_CYCLIC / N_PSWAP / N_ENTITY selected from the declared level; only N_PSWAP and N_ENTITY may carry a verdict,declared level,UNDETERMINABLE,"the null permutes the ASSEMBLED column, so the invariant turns on whether any component varies FINER than the permuting entity; the level of _c_F02, _c_M01 is not on this screen's own record and was not invented here",screen source,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E0_I0029_freethrow_hurdle,X02_ftr_x_oppftrate,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,357,"app[""_c_F01""] * app[""_c_M04""]",SUBSCRIPT_ASSIGN,COMPOSITE_PRODUCT,"[""_c_F01"", ""_c_M04""]",COMPOSITE_PRODUCT,"[""_c_F01"", ""_c_M04""]",[],N_ROW / N_CYCLIC / N_PSWAP / N_ENTITY selected from the declared level; only N_PSWAP and N_ENTITY may carry a verdict,declared level,UNDETERMINABLE,"the null permutes the ASSEMBLED column, so the invariant turns on whether any component varies FINER than the permuting entity; the level of _c_F01, _c_M04 is not on this screen's own record and was not invented here",screen source,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E0_I0029_freethrow_hurdle,G01_noise,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,375,rng.normal(size=len(app)),SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0029_freethrow_hurdle,G02_placebo_noop,experiments\exploration\E0_I0029_freethrow_hurdle\s01_prereg.py,90,,MENTION,UNDETERMINABLE_SITE,[],UNDETERMINABLE_SITE,[],[],,,UNDETERMINABLE,,,EXPRESSION_PARSE
E0_I0029_freethrow_hurdle,G03_placebo_perturbed,experiments\exploration\E0_I0029_freethrow_hurdle\s01_prereg.py,96,,MENTION,UNDETERMINABLE_SITE,[],UNDETERMINABLE_SITE,[],[],,,UNDETERMINABLE,,,EXPRESSION_PARSE
E0_I0029_freethrow_hurdle,F08_prior_fta_given,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,329,"app[""ref_mean__y_fta_given""]",SUBSCRIPT_ASSIGN,ATOMIC,"[""ref_mean__y_fta_given""]",ATOMIC,"[""ref_mean__y_fta_given""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0029_freethrow_hurdle,F07_prior_hurdle_rate,experiments\exploration\E0_I0029_freethrow_hurdle\s02_build_frame.py,325,"prior_mean(app, K, ""y_any_fta"")",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0018_teammate_volume_channel,T01_c04_tiptime,experiments\exploration\E1_I0018_teammate_volume_channel\s01_build_frame.py,169,T01,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0018_teammate_volume_channel,T02_teamgame_present_usg,experiments\exploration\E1_I0018_teammate_volume_channel\s01_build_frame.py,170,T02,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0018_teammate_volume_channel,O01_own_usg_pg,experiments\exploration\E1_I0018_teammate_volume_channel\s01_build_frame.py,173,O01,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0018_teammate_volume_channel,T03_absent_usg,experiments\exploration\E1_I0018_teammate_volume_channel\s01_build_frame.py,171,T03,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0018_teammate_volume_channel,T04_n_present,experiments\exploration\E1_I0018_teammate_volume_channel\s01_build_frame.py,172,T04,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0018_teammate_volume_channel,P01_c04_prevgame,experiments\exploration\E1_I0018_teammate_volume_channel\s01_build_frame.py,174,P01,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0018_teammate_volume_channel,P02_c04_availweighted,experiments\exploration\E1_I0018_teammate_volume_channel\s01_build_frame.py,175,P02,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0018_teammate_volume_channel,P03_c04_avail5,experiments\exploration\E1_I0018_teammate_volume_channel\s01_build_frame.py,176,P03,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0018_teammate_volume_channel,P04_absent_usg_prevgame,experiments\exploration\E1_I0018_teammate_volume_channel\s01_build_frame.py,177,P04,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0018_teammate_volume_channel,P05_n_present_prevgame,experiments\exploration\E1_I0018_teammate_volume_channel\s01_build_frame.py,178,P05,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0018_teammate_volume_channel,P06_c04_rotstab,experiments\exploration\E1_I0018_teammate_volume_channel\s01_build_frame.py,179,P06,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0018_teammate_volume_channel,N01_news_vs_prevgame,experiments\exploration\E1_I0018_teammate_volume_channel\s01_build_frame.py,182,"pl[""T01_c04_tiptime""] - pl[""P01_c04_prevgame""]",SUBSCRIPT_ASSIGN,COMPOSITE_DIFFERENCE,"[""T01_c04_tiptime"", ""P01_c04_prevgame""]",COMPOSITE_DIFFERENCE,"[""T01_c04_tiptime"", ""P01_c04_prevgame""]",[],(not resolved here),,UNDETERMINABLE,null scheme for this screen not established from source in this screen's scope,screen source,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E1_I0018_teammate_volume_channel,N02_news_vs_avail,experiments\exploration\E1_I0018_teammate_volume_channel\s01_build_frame.py,183,"pl[""T01_c04_tiptime""] - pl[""P02_c04_availweighted""]",SUBSCRIPT_ASSIGN,COMPOSITE_DIFFERENCE,"[""T01_c04_tiptime"", ""P02_c04_availweighted""]",COMPOSITE_DIFFERENCE,"[""T01_c04_tiptime"", ""P02_c04_availweighted""]",[],(not resolved here),,UNDETERMINABLE,null scheme for this screen not established from source in this screen's scope,screen source,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E1_I0018_teammate_volume_channel,M01_dev_pos,experiments\exploration\E1_I0018_teammate_volume_channel\s01_build_frame.py,200,dev_t.clip(lower=0),SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0018_teammate_volume_channel,M02_dev_neg,experiments\exploration\E1_I0018_teammate_volume_channel\s01_build_frame.py,201,dev_t.clip(upper=0),SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0018_teammate_volume_channel,M03_dev_pos_playernorm,experiments\exploration\E1_I0018_teammate_volume_channel\s01_build_frame.py,202,dev_p.clip(lower=0),SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0018_teammate_volume_channel,M04_dev_neg_playernorm,experiments\exploration\E1_I0018_teammate_volume_channel\s01_build_frame.py,203,dev_p.clip(upper=0),SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0018_teammate_volume_channel,G01_noise,experiments\exploration\E1_I0018_teammate_volume_channel\s01_build_frame.py,207,rng.standard_normal(len(pl)),SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0023_usage_defence_interaction,A10_opp_defrtg,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,98,"100.0 * safe_div(PS[""opp_pts""], PS[""opp_poss""])",SUBSCRIPT_ASSIGN,ATOMIC,"[""opp_pts"", ""opp_poss""]",ATOMIC,"[""opp_pts"", ""opp_poss""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0023_usage_defence_interaction,A01_opp_efg_allowed,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,89,"safe_div(PS[""opp_fgm""] + 0.5 * PS[""opp_fg3m""], PS[""opp_fga""])",SUBSCRIPT_ASSIGN,COMPOSITE_SUM,"[""opp_fga"", ""opp_fgm"", ""opp_fg3m""]",COMPOSITE_SUM,"[""opp_fga"", ""opp_fgm"", ""opp_fg3m""]",[],within-date opponent swap of the defence value + cluster sign flip at opp-team-season,team-game / opp-team-season,NOT_EXPOSED,"the permuted factor multiplies every tested term, so permuting it destroys the whole family including the interaction",screen source,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E1_I0023_usage_defence_interaction,A02_opp_ts_allowed,experiments\exploration\E0_I0016_efficiency_predictors\s01_build_frame.py,90,"safe_div(PS[""opp_pts""], 2.0 * (PS[""opp_fga""] + 0.44 * PS[""opp_fta""]))",SUBSCRIPT_ASSIGN,COMPOSITE_SUM,"[""opp_pts"", ""opp_fga"", ""opp_fta""]",COMPOSITE_SUM,"[""opp_pts"", ""opp_fga"", ""opp_fta""]",[],within-date opponent swap of the defence value + cluster sign flip at opp-team-season,team-game / opp-team-season,NOT_EXPOSED,"the permuted factor multiplies every tested term, so permuting it destroys the whole family including the interaction",screen source,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E1_I0023_usage_defence_interaction,G01_noise_tvframe,experiments\exploration\E1_I0023_usage_defence_interaction\uid_base.py,131,G01_noise_tv,RENAME_TO,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0015_points_skill_decomposition,pl_games_prior,experiments\exploration\E0_I0014_residual_heterogeneity\rh_base.py,171,"d.groupby([""season"", ""player_id""], sort=False)[""_ap""].transform(",SUBSCRIPT_ASSIGN,ATOMIC,"[""_ap""]",ATOMIC,"[""_ap""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0015_points_skill_decomposition,pl_minutes_prior,experiments\exploration\E0_I0014_residual_heterogeneity\rh_base.py,173,"d.groupby([""season"", ""player_id""], sort=False)[""_apmin""].transform(",SUBSCRIPT_ASSIGN,ATOMIC,"[""_apmin""]",ATOMIC,"[""_apmin""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0015_points_skill_decomposition,pl_career_games_prior,experiments\exploration\E0_I0014_residual_heterogeneity\rh_base.py,176,"d.groupby([""player_id""], sort=False)[""_ap""].transform(",SUBSCRIPT_ASSIGN,ATOMIC,"[""_ap""]",ATOMIC,"[""_ap""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0015_points_skill_decomposition,pl_prior_season_games,experiments\exploration\E0_I0014_residual_heterogeneity\rh_base.py,178,"d[""pl_career_games_prior""] - d[""pl_games_prior""]",SUBSCRIPT_ASSIGN,COMPOSITE_DIFFERENCE,"[""pl_career_games_prior"", ""pl_games_prior""]",COMPOSITE_DIFFERENCE,"[""pl_career_games_prior"", ""pl_games_prior""]","[""measured var_share_between=0.9298"", ""measured var_share_between=0.1732""]","BETWEEN-block if measured vsb>0.5 else WITHIN-block, chosen from the screen's own share",player-season,NOT_EXPOSED,"the null permutes the ASSEMBLED column, which moves every component simultaneously; all components are on the screen's own level record at or coarser than the permuting entity",grouping_levels.csv,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E0_I0015_points_skill_decomposition,pl_is_rookie_window,experiments\exploration\E0_I0014_residual_heterogeneity\rh_base.py,179,"(d[""pl_prior_season_games""] <= 0).astype(float)",SUBSCRIPT_ASSIGN,ATOMIC,"[""pl_prior_season_games""]",ATOMIC,"[""pl_prior_season_games""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0015_points_skill_decomposition,pl_min_sd5,experiments\exploration\E0_I0014_residual_heterogeneity\rh_base.py,189,"gg.transform(lambda x: x.shift(1).rolling(5, min_periods=3).std())",GENERATED[pl_%s_sd5],ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0015_points_skill_decomposition,pl_min_mean5,experiments\exploration\E0_I0014_residual_heterogeneity\rh_base.py,190,"gg.transform(lambda x: x.shift(1).rolling(5, min_periods=3).mean())",GENERATED[pl_%s_mean5],ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0015_points_skill_decomposition,pl_fga_sd5,experiments\exploration\E0_I0014_residual_heterogeneity\rh_base.py,189,"gg.transform(lambda x: x.shift(1).rolling(5, min_periods=3).std())",GENERATED[pl_%s_sd5],ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0015_points_skill_decomposition,pl_fga_mean5,experiments\exploration\E0_I0014_residual_heterogeneity\rh_base.py,190,"gg.transform(lambda x: x.shift(1).rolling(5, min_periods=3).mean())",GENERATED[pl_%s_mean5],ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0015_points_skill_decomposition,pl_pts_sd5,experiments\exploration\E0_I0014_residual_heterogeneity\rh_base.py,189,"gg.transform(lambda x: x.shift(1).rolling(5, min_periods=3).std())",GENERATED[pl_%s_sd5],ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0015_points_skill_decomposition,pl_pts_mean5,experiments\exploration\E0_I0014_residual_heterogeneity\rh_base.py,190,"gg.transform(lambda x: x.shift(1).rolling(5, min_periods=3).mean())",GENERATED[pl_%s_mean5],ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0015_points_skill_decomposition,pl_usg_sd5,experiments\exploration\E0_I0014_residual_heterogeneity\rh_base.py,189,"gg.transform(lambda x: x.shift(1).rolling(5, min_periods=3).std())",GENERATED[pl_%s_sd5],ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0015_points_skill_decomposition,pl_usg_mean5,experiments\exploration\E0_I0014_residual_heterogeneity\rh_base.py,190,"gg.transform(lambda x: x.shift(1).rolling(5, min_periods=3).mean())",GENERATED[pl_%s_mean5],ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E0_I0015_points_skill_decomposition,pl_min_cv5,experiments\exploration\E0_I0014_residual_heterogeneity\rh_base.py,191,"app[""pl_min_sd5""] / app[""pl_min_mean5""].replace(0, np.nan)",SUBSCRIPT_ASSIGN,COMPOSITE_RATIO,"[""pl_min_sd5"", ""pl_min_mean5""]",COMPOSITE_RATIO,"[""pl_min_sd5"", ""pl_min_mean5""]","[""measured var_share_between=0.2526"", ""measured var_share_between=0.8382""]","BETWEEN-block if measured vsb>0.5 else WITHIN-block, chosen from the screen's own share",player-season,NOT_EXPOSED,"the null permutes the ASSEMBLED column, which moves every component simultaneously; all components are on the screen's own level record at or coarser than the permuting entity",grouping_levels.csv,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
